station_id,stationname,date,daytype,rides
41160,Clinton-Lake,4/28/2017,W,"3,856"
41160,Clinton-Lake,4/29/2017,A,"1,077"
41160,Clinton-Lake,4/30/2017,U,837
41170,Garfield-Dan Ryan,4/1/2017,A,"2,854"
41170,Garfield-Dan Ryan,4/2/2017,U,"1,872"
41170,Garfield-Dan Ryan,4/3/2017,W,"3,351"
41170,Garfield-Dan Ryan,4/4/2017,W,"3,407"
41170,Garfield-Dan Ryan,4/5/2017,W,"3,103"
41170,Garfield-Dan Ryan,4/6/2017,W,"3,484"
41170,Garfield-Dan Ryan,4/7/2017,W,"3,483"
41170,Garfield-Dan Ryan,4/8/2017,A,"2,741"
41170,Garfield-Dan Ryan,4/9/2017,U,"1,973"
41170,Garfield-Dan Ryan,4/10/2017,W,"2,873"
41170,Garfield-Dan Ryan,4/11/2017,W,"2,924"
41170,Garfield-Dan Ryan,4/12/2017,W,"3,195"
41170,Garfield-Dan Ryan,4/13/2017,W,"3,080"
41170,Garfield-Dan Ryan,4/14/2017,W,"3,379"
41170,Garfield-Dan Ryan,4/15/2017,A,"2,999"
41170,Garfield-Dan Ryan,4/16/2017,U,"1,832"
41170,Garfield-Dan Ryan,4/17/2017,W,"3,229"
41170,Garfield-Dan Ryan,4/18/2017,W,"3,467"
41170,Garfield-Dan Ryan,4/19/2017,W,"3,259"
41170,Garfield-Dan Ryan,4/20/2017,W,"3,300"
41170,Garfield-Dan Ryan,4/21/2017,W,"3,598"
41170,Garfield-Dan Ryan,4/22/2017,A,"2,711"
41170,Garfield-Dan Ryan,4/23/2017,U,"1,814"
41170,Garfield-Dan Ryan,4/24/2017,W,"3,329"
41170,Garfield-Dan Ryan,4/25/2017,W,"3,493"
41170,Garfield-Dan Ryan,4/26/2017,W,"3,337"
41170,Garfield-Dan Ryan,4/27/2017,W,"3,149"
41170,Garfield-Dan Ryan,4/28/2017,W,"3,710"
41170,Garfield-Dan Ryan,4/29/2017,A,"2,335"
41170,Garfield-Dan Ryan,4/30/2017,U,"1,561"
41180,Kedzie-Brown,4/1/2017,A,"1,492"
41180,Kedzie-Brown,4/2/2017,U,"1,111"
41180,Kedzie-Brown,4/3/2017,W,"1,891"
41180,Kedzie-Brown,4/4/2017,W,"2,018"
41180,Kedzie-Brown,4/5/2017,W,"1,929"
41180,Kedzie-Brown,4/6/2017,W,"2,037"
41180,Kedzie-Brown,4/7/2017,W,"2,013"
41180,Kedzie-Brown,4/8/2017,A,"1,426"
41180,Kedzie-Brown,4/9/2017,U,"1,120"
41180,Kedzie-Brown,4/10/2017,W,"1,816"
41180,Kedzie-Brown,4/11/2017,W,"1,872"
41180,Kedzie-Brown,4/12/2017,W,"1,989"
41180,Kedzie-Brown,4/13/2017,W,"1,971"
41180,Kedzie-Brown,4/14/2017,W,"1,903"
41180,Kedzie-Brown,4/15/2017,A,"1,469"
41180,Kedzie-Brown,4/16/2017,U,904
41180,Kedzie-Brown,4/17/2017,W,"1,969"
41180,Kedzie-Brown,4/18/2017,W,"2,099"
41180,Kedzie-Brown,4/19/2017,W,"2,018"
41180,Kedzie-Brown,4/20/2017,W,"2,101"
41180,Kedzie-Brown,4/21/2017,W,"2,054"
41180,Kedzie-Brown,4/22/2017,A,"1,532"
41180,Kedzie-Brown,4/23/2017,U,"1,082"
41180,Kedzie-Brown,4/24/2017,W,"1,897"
41180,Kedzie-Brown,4/25/2017,W,"1,968"
41180,Kedzie-Brown,4/26/2017,W,"1,991"
41180,Kedzie-Brown,4/27/2017,W,"2,062"
41180,Kedzie-Brown,4/28/2017,W,"2,086"
41180,Kedzie-Brown,4/29/2017,A,"1,226"
41180,Kedzie-Brown,4/30/2017,U,949
41190,Jarvis,4/1/2017,A,"1,312"
41190,Jarvis,4/2/2017,U,"1,000"
41190,Jarvis,4/3/2017,W,"1,570"
41190,Jarvis,4/4/2017,W,"1,658"
41190,Jarvis,4/5/2017,W,"1,612"
41190,Jarvis,4/6/2017,W,"1,698"
41190,Jarvis,4/7/2017,W,"1,633"
41190,Jarvis,4/8/2017,A,"1,313"
41190,Jarvis,4/9/2017,U,"1,061"
41190,Jarvis,4/10/2017,W,"1,522"
41190,Jarvis,4/11/2017,W,"1,503"
41190,Jarvis,4/12/2017,W,"1,655"
41190,Jarvis,4/13/2017,W,"1,557"
41190,Jarvis,4/14/2017,W,"1,556"
41190,Jarvis,4/15/2017,A,"1,276"
41190,Jarvis,4/16/2017,U,894
41190,Jarvis,4/17/2017,W,"1,561"
41190,Jarvis,4/18/2017,W,"1,645"
41190,Jarvis,4/19/2017,W,"1,640"
41190,Jarvis,4/20/2017,W,"1,730"
41190,Jarvis,4/21/2017,W,"1,636"
41190,Jarvis,4/22/2017,A,"1,320"
41190,Jarvis,4/23/2017,U,"1,057"
41190,Jarvis,4/24/2017,W,"1,505"
41190,Jarvis,4/25/2017,W,"1,588"
41190,Jarvis,4/26/2017,W,"1,641"
41190,Jarvis,4/27/2017,W,"1,679"
41190,Jarvis,4/28/2017,W,"1,629"
41190,Jarvis,4/29/2017,A,"1,161"
41190,Jarvis,4/30/2017,U,940
41200,Argyle,4/1/2017,A,"2,441"
41200,Argyle,4/2/2017,U,"1,832"
41200,Argyle,4/3/2017,W,"3,097"
41200,Argyle,4/4/2017,W,"3,090"
41200,Argyle,4/5/2017,W,"2,953"
41200,Argyle,4/6/2017,W,"3,149"
41200,Argyle,4/7/2017,W,"3,355"
41200,Argyle,4/8/2017,A,"2,567"
41200,Argyle,4/9/2017,U,"1,882"
41200,Argyle,4/10/2017,W,"2,847"
41200,Argyle,4/11/2017,W,"2,930"
41200,Argyle,4/12/2017,W,"3,100"
41200,Argyle,4/13/2017,W,"3,069"
41200,Argyle,4/14/2017,W,"3,030"
41200,Argyle,4/15/2017,A,"2,283"
41200,Argyle,4/16/2017,U,"1,703"
41200,Argyle,4/17/2017,W,"2,914"
41200,Argyle,4/18/2017,W,"3,118"
41200,Argyle,4/19/2017,W,"3,086"
41200,Argyle,4/20/2017,W,"3,128"
41200,Argyle,4/21/2017,W,"3,215"
41200,Argyle,4/22/2017,A,"2,593"
41200,Argyle,4/23/2017,U,"2,229"
41200,Argyle,4/24/2017,W,"2,933"
41200,Argyle,4/25/2017,W,"3,004"
41200,Argyle,4/26/2017,W,"3,029"
41200,Argyle,4/27/2017,W,"3,067"
41200,Argyle,4/28/2017,W,"3,134"
41200,Argyle,4/29/2017,A,"2,144"
41200,Argyle,4/30/2017,U,"1,629"
41210,Wellington,4/1/2017,A,"1,538"
41210,Wellington,4/2/2017,U,974
41210,Wellington,4/3/2017,W,"3,199"
41210,Wellington,4/4/2017,W,"3,362"
41210,Wellington,4/5/2017,W,"3,320"
41210,Wellington,4/6/2017,W,"3,354"
41210,Wellington,4/7/2017,W,"3,294"
41210,Wellington,4/8/2017,A,"1,543"
41210,Wellington,4/9/2017,U,966
41210,Wellington,4/10/2017,W,"3,008"
41210,Wellington,4/11/2017,W,"3,340"
41210,Wellington,4/12/2017,W,"3,330"
41210,Wellington,4/13/2017,W,"3,344"
41210,Wellington,4/14/2017,W,"2,861"
41210,Wellington,4/15/2017,A,"1,370"
41210,Wellington,4/16/2017,U,710
41210,Wellington,4/17/2017,W,"3,059"
41210,Wellington,4/18/2017,W,"3,338"
41210,Wellington,4/19/2017,W,"3,337"
41210,Wellington,4/20/2017,W,"3,384"
41210,Wellington,4/21/2017,W,"3,230"
41210,Wellington,4/22/2017,A,"1,573"
41210,Wellington,4/23/2017,U,974
41210,Wellington,4/24/2017,W,"3,088"
41210,Wellington,4/25/2017,W,"3,268"
41210,Wellington,4/26/2017,W,"3,388"
41210,Wellington,4/27/2017,W,"3,242"
41210,Wellington,4/28/2017,W,"3,122"
41210,Wellington,4/29/2017,A,"1,205"
41210,Wellington,4/30/2017,U,808
41220,Fullerton,4/1/2017,A,"8,532"
41220,Fullerton,4/2/2017,U,"6,380"
41220,Fullerton,4/3/2017,W,"14,005"
41220,Fullerton,4/4/2017,W,"14,738"
41220,Fullerton,4/5/2017,W,"13,336"
41220,Fullerton,4/6/2017,W,"14,397"
41220,Fullerton,4/7/2017,W,"12,023"
41220,Fullerton,4/8/2017,A,"8,879"
41220,Fullerton,4/9/2017,U,"6,647"
41220,Fullerton,4/10/2017,W,"13,598"
41220,Fullerton,4/11/2017,W,"14,133"
41220,Fullerton,4/12/2017,W,"14,428"
41220,Fullerton,4/13/2017,W,"14,167"
41220,Fullerton,4/14/2017,W,"9,986"
41220,Fullerton,4/15/2017,A,"7,575"
41220,Fullerton,4/16/2017,U,"4,396"
41220,Fullerton,4/17/2017,W,"13,706"
41220,Fullerton,4/18/2017,W,"15,013"
41220,Fullerton,4/19/2017,W,"14,189"
41220,Fullerton,4/20/2017,W,"14,450"
41220,Fullerton,4/21/2017,W,"12,299"
41220,Fullerton,4/22/2017,A,"9,307"
41220,Fullerton,4/23/2017,U,"6,778"
41220,Fullerton,4/24/2017,W,"13,815"
41220,Fullerton,4/25/2017,W,"14,591"
41220,Fullerton,4/26/2017,W,"14,267"
41220,Fullerton,4/27/2017,W,"14,088"
41220,Fullerton,4/28/2017,W,"11,926"
41220,Fullerton,4/29/2017,A,"6,079"
41220,Fullerton,4/30/2017,U,"4,948"
41230,47th-Dan Ryan,4/1/2017,A,"2,213"
41230,47th-Dan Ryan,4/2/2017,U,"1,564"
41230,47th-Dan Ryan,4/3/2017,W,"2,953"
41230,47th-Dan Ryan,4/4/2017,W,"3,122"
41230,47th-Dan Ryan,4/5/2017,W,"2,776"
41230,47th-Dan Ryan,4/6/2017,W,"2,898"
41230,47th-Dan Ryan,4/7/2017,W,"2,814"
41230,47th-Dan Ryan,4/8/2017,A,"2,250"
41230,47th-Dan Ryan,4/9/2017,U,"1,694"
41230,47th-Dan Ryan,4/10/2017,W,"2,543"
41230,47th-Dan Ryan,4/11/2017,W,"2,692"
41230,47th-Dan Ryan,4/12/2017,W,"2,673"
41230,47th-Dan Ryan,4/13/2017,W,"2,662"
41230,47th-Dan Ryan,4/14/2017,W,"2,687"
41230,47th-Dan Ryan,4/15/2017,A,"2,155"
41230,47th-Dan Ryan,4/16/2017,U,"1,573"
41230,47th-Dan Ryan,4/17/2017,W,"2,896"
41230,47th-Dan Ryan,4/18/2017,W,"3,095"
41230,47th-Dan Ryan,4/19/2017,W,"2,949"
41230,47th-Dan Ryan,4/20/2017,W,"2,942"
41230,47th-Dan Ryan,4/21/2017,W,"3,114"
41230,47th-Dan Ryan,4/22/2017,A,"2,203"
41230,47th-Dan Ryan,4/23/2017,U,"1,627"
41230,47th-Dan Ryan,4/24/2017,W,"2,930"
41230,47th-Dan Ryan,4/25/2017,W,"3,205"
41230,47th-Dan Ryan,4/26/2017,W,"3,053"
41230,47th-Dan Ryan,4/27/2017,W,"2,937"
41230,47th-Dan Ryan,4/28/2017,W,"3,190"
41230,47th-Dan Ryan,4/29/2017,A,"1,815"
41230,47th-Dan Ryan,4/30/2017,U,"1,469"
41240,Addison-O'Hare,4/1/2017,A,"1,306"
41240,Addison-O'Hare,4/2/2017,U,945
41240,Addison-O'Hare,4/3/2017,W,"2,945"
41240,Addison-O'Hare,4/4/2017,W,"2,945"
41240,Addison-O'Hare,4/5/2017,W,"2,731"
41240,Addison-O'Hare,4/6/2017,W,"3,052"
41240,Addison-O'Hare,4/7/2017,W,"2,743"
41240,Addison-O'Hare,4/8/2017,A,"1,399"
41240,Addison-O'Hare,4/9/2017,U,"1,032"
41240,Addison-O'Hare,4/10/2017,W,"2,676"
41240,Addison-O'Hare,4/11/2017,W,"2,748"
41240,Addison-O'Hare,4/12/2017,W,"2,948"
41240,Addison-O'Hare,4/13/2017,W,"2,923"
41240,Addison-O'Hare,4/14/2017,W,"2,716"
41240,Addison-O'Hare,4/15/2017,A,"1,614"
41240,Addison-O'Hare,4/16/2017,U,"1,095"
41240,Addison-O'Hare,4/17/2017,W,"3,041"
41240,Addison-O'Hare,4/18/2017,W,"3,275"
41240,Addison-O'Hare,4/19/2017,W,"3,236"
41240,Addison-O'Hare,4/20/2017,W,"2,901"
41240,Addison-O'Hare,4/21/2017,W,"3,013"
41240,Addison-O'Hare,4/22/2017,A,"1,484"
41240,Addison-O'Hare,4/23/2017,U,957
41240,Addison-O'Hare,4/24/2017,W,"2,892"
41240,Addison-O'Hare,4/25/2017,W,"2,997"
41240,Addison-O'Hare,4/26/2017,W,"3,233"
41240,Addison-O'Hare,4/27/2017,W,"3,049"
41240,Addison-O'Hare,4/28/2017,W,"2,940"
41240,Addison-O'Hare,4/29/2017,A,"1,190"
41240,Addison-O'Hare,4/30/2017,U,790
41250,Central-Evanston,4/1/2017,A,317
41250,Central-Evanston,4/2/2017,U,260
41250,Central-Evanston,4/3/2017,W,737
41250,Central-Evanston,4/4/2017,W,778
41250,Central-Evanston,4/5/2017,W,720
41250,Central-Evanston,4/6/2017,W,770
41250,Central-Evanston,4/7/2017,W,754
41250,Central-Evanston,4/8/2017,A,393
41250,Central-Evanston,4/9/2017,U,287
41250,Central-Evanston,4/10/2017,W,822
41250,Central-Evanston,4/11/2017,W,765
41250,Central-Evanston,4/12/2017,W,790
41250,Central-Evanston,4/13/2017,W,801
41250,Central-Evanston,4/14/2017,W,807
41250,Central-Evanston,4/15/2017,A,409
41250,Central-Evanston,4/16/2017,U,261
41250,Central-Evanston,4/17/2017,W,771
41250,Central-Evanston,4/18/2017,W,792
41250,Central-Evanston,4/19/2017,W,754
41250,Central-Evanston,4/20/2017,W,784
41250,Central-Evanston,4/21/2017,W,735
41250,Central-Evanston,4/22/2017,A,351
41250,Central-Evanston,4/23/2017,U,250
41250,Central-Evanston,4/24/2017,W,752
41250,Central-Evanston,4/25/2017,W,778
41250,Central-Evanston,4/26/2017,W,768
41250,Central-Evanston,4/27/2017,W,686
41250,Central-Evanston,4/28/2017,W,739
41250,Central-Evanston,4/29/2017,A,306
41250,Central-Evanston,4/30/2017,U,195
41260,Austin-Lake,4/1/2017,A,"1,073"
41260,Austin-Lake,4/2/2017,U,759
41260,Austin-Lake,4/3/2017,W,"1,910"
41260,Austin-Lake,4/4/2017,W,"1,967"
41260,Austin-Lake,4/5/2017,W,"1,808"
41260,Austin-Lake,4/6/2017,W,"1,943"
41260,Austin-Lake,4/7/2017,W,"1,951"
41260,Austin-Lake,4/8/2017,A,"1,202"
41260,Austin-Lake,4/9/2017,U,864
41260,Austin-Lake,4/10/2017,W,"1,792"
41260,Austin-Lake,4/11/2017,W,"1,865"
41260,Austin-Lake,4/12/2017,W,"1,976"
41260,Austin-Lake,4/13/2017,W,"1,859"
41260,Austin-Lake,4/14/2017,W,"1,772"
41260,Austin-Lake,4/15/2017,A,"1,167"
41260,Austin-Lake,4/16/2017,U,757
41260,Austin-Lake,4/17/2017,W,"1,905"
41260,Austin-Lake,4/18/2017,W,"1,947"
41260,Austin-Lake,4/19/2017,W,"1,922"
41260,Austin-Lake,4/20/2017,W,"1,969"
41260,Austin-Lake,4/21/2017,W,"1,909"
41260,Austin-Lake,4/22/2017,A,"1,261"
41260,Austin-Lake,4/23/2017,U,857
41260,Austin-Lake,4/24/2017,W,"1,900"
41260,Austin-Lake,4/25/2017,W,"1,976"
41260,Austin-Lake,4/26/2017,W,"1,932"
41260,Austin-Lake,4/27/2017,W,"1,844"
41260,Austin-Lake,4/28/2017,W,"1,916"
41260,Austin-Lake,4/29/2017,A,941
41260,Austin-Lake,4/30/2017,U,700
41270,43rd,4/1/2017,A,540
41270,43rd,4/2/2017,U,402
41270,43rd,4/3/2017,W,948
41270,43rd,4/4/2017,W,"1,032"
41270,43rd,4/5/2017,W,907
41270,43rd,4/6/2017,W,"1,035"
41270,43rd,4/7/2017,W,997
41270,43rd,4/8/2017,A,544
41270,43rd,4/9/2017,U,479
41270,43rd,4/10/2017,W,837
41270,43rd,4/11/2017,W,925
41270,43rd,4/12/2017,W,"1,000"
41270,43rd,4/13/2017,W,941
41270,43rd,4/14/2017,W,856
41270,43rd,4/15/2017,A,599
41270,43rd,4/16/2017,U,373
41270,43rd,4/17/2017,W,"1,000"
41270,43rd,4/18/2017,W,"1,064"
41270,43rd,4/19/2017,W,"1,006"
41270,43rd,4/20/2017,W,"1,056"
41270,43rd,4/21/2017,W,"1,023"
41270,43rd,4/22/2017,A,563
41270,43rd,4/23/2017,U,404
41270,43rd,4/24/2017,W,"1,001"
41270,43rd,4/25/2017,W,"1,077"
41270,43rd,4/26/2017,W,"1,062"
41270,43rd,4/27/2017,W,993
41270,43rd,4/28/2017,W,"1,016"
41270,43rd,4/29/2017,A,477
41270,43rd,4/30/2017,U,337
41280,Jefferson Park,4/1/2017,A,"3,433"
41280,Jefferson Park,4/2/2017,U,"2,669"
41280,Jefferson Park,4/3/2017,W,"6,723"
41280,Jefferson Park,4/4/2017,W,"6,961"
41280,Jefferson Park,4/5/2017,W,"6,826"
41280,Jefferson Park,4/6/2017,W,"6,980"
41280,Jefferson Park,4/7/2017,W,"6,641"
41280,Jefferson Park,4/8/2017,A,"3,619"
41280,Jefferson Park,4/9/2017,U,"2,851"
41280,Jefferson Park,4/10/2017,W,"6,533"
41280,Jefferson Park,4/11/2017,W,"6,601"
41280,Jefferson Park,4/12/2017,W,"6,797"
41280,Jefferson Park,4/13/2017,W,"6,834"
41280,Jefferson Park,4/14/2017,W,"5,825"
41280,Jefferson Park,4/15/2017,A,"3,549"
41280,Jefferson Park,4/16/2017,U,"2,631"
41280,Jefferson Park,4/17/2017,W,"6,727"
41280,Jefferson Park,4/18/2017,W,"7,010"
41280,Jefferson Park,4/19/2017,W,"6,923"
41280,Jefferson Park,4/20/2017,W,"7,046"
41280,Jefferson Park,4/21/2017,W,"6,951"
41280,Jefferson Park,4/22/2017,A,"3,613"
41280,Jefferson Park,4/23/2017,U,"2,790"
41280,Jefferson Park,4/24/2017,W,"6,754"
41280,Jefferson Park,4/25/2017,W,"6,971"
41280,Jefferson Park,4/26/2017,W,"7,079"
41280,Jefferson Park,4/27/2017,W,"7,075"
41280,Jefferson Park,4/28/2017,W,"6,877"
41280,Jefferson Park,4/29/2017,A,"3,145"
41280,Jefferson Park,4/30/2017,U,"2,398"
41290,Kimball,4/1/2017,A,"2,685"
41290,Kimball,4/2/2017,U,"1,779"
41290,Kimball,4/3/2017,W,"3,950"
41290,Kimball,4/4/2017,W,"4,233"
41290,Kimball,4/5/2017,W,"3,945"
41290,Kimball,4/6/2017,W,"4,293"
41290,Kimball,4/7/2017,W,"3,922"
41290,Kimball,4/8/2017,A,"2,776"
41290,Kimball,4/9/2017,U,"1,903"
41290,Kimball,4/10/2017,W,"3,658"
41290,Kimball,4/11/2017,W,"3,682"
41290,Kimball,4/12/2017,W,"3,821"
41290,Kimball,4/13/2017,W,"4,036"
41290,Kimball,4/14/2017,W,"3,550"
41290,Kimball,4/15/2017,A,"2,679"
41290,Kimball,4/16/2017,U,"1,694"
41290,Kimball,4/17/2017,W,"3,966"
41290,Kimball,4/18/2017,W,"4,354"
41290,Kimball,4/19/2017,W,"4,144"
41290,Kimball,4/20/2017,W,"4,156"
41290,Kimball,4/21/2017,W,"4,263"
41290,Kimball,4/22/2017,A,"2,734"
41290,Kimball,4/23/2017,U,"1,766"
41290,Kimball,4/24/2017,W,"4,014"
41290,Kimball,4/25/2017,W,"4,242"
41290,Kimball,4/26/2017,W,"4,194"
41290,Kimball,4/27/2017,W,"4,229"
41290,Kimball,4/28/2017,W,"4,130"
41290,Kimball,4/29/2017,A,"2,286"
41290,Kimball,4/30/2017,U,"1,552"
41300,Loyola,4/1/2017,A,"4,426"
41300,Loyola,4/2/2017,U,"3,218"
41300,Loyola,4/3/2017,W,"5,245"
41300,Loyola,4/4/2017,W,"5,552"
41300,Loyola,4/5/2017,W,"5,401"
41300,Loyola,4/6/2017,W,"5,621"
41300,Loyola,4/7/2017,W,"5,759"
41300,Loyola,4/8/2017,A,"4,886"
41300,Loyola,4/9/2017,U,"3,356"
41300,Loyola,4/10/2017,W,"4,966"
41300,Loyola,4/11/2017,W,"5,234"
41300,Loyola,4/12/2017,W,"5,502"
41300,Loyola,4/13/2017,W,"5,591"
41300,Loyola,4/14/2017,W,"4,407"
41300,Loyola,4/15/2017,A,"3,539"
41300,Loyola,4/16/2017,U,"2,335"
41300,Loyola,4/17/2017,W,"4,780"
41300,Loyola,4/18/2017,W,"5,274"
41300,Loyola,4/19/2017,W,"5,307"
41300,Loyola,4/20/2017,W,"5,454"
41300,Loyola,4/21/2017,W,"5,716"
41300,Loyola,4/22/2017,A,"4,729"
41300,Loyola,4/23/2017,U,"3,105"
41300,Loyola,4/24/2017,W,"5,102"
41300,Loyola,4/25/2017,W,"5,285"
41300,Loyola,4/26/2017,W,"5,392"
41300,Loyola,4/27/2017,W,"5,283"
41300,Loyola,4/28/2017,W,"5,557"
41300,Loyola,4/29/2017,A,"3,608"
41300,Loyola,4/30/2017,U,"2,483"
41310,Paulina,4/1/2017,A,"1,627"
41310,Paulina,4/2/2017,U,"1,071"
41310,Paulina,4/3/2017,W,"2,660"
41310,Paulina,4/4/2017,W,"2,840"
41310,Paulina,4/5/2017,W,"2,728"
41310,Paulina,4/6/2017,W,"2,842"
41310,Paulina,4/7/2017,W,"2,683"
41310,Paulina,4/8/2017,A,"1,597"
41310,Paulina,4/9/2017,U,"1,018"
41310,Paulina,4/10/2017,W,"2,501"
41310,Paulina,4/11/2017,W,"2,665"
41310,Paulina,4/12/2017,W,"2,713"
41310,Paulina,4/13/2017,W,"2,711"
41310,Paulina,4/14/2017,W,"2,432"
41310,Paulina,4/15/2017,A,"1,605"
41310,Paulina,4/16/2017,U,736
41310,Paulina,4/17/2017,W,"2,608"
41310,Paulina,4/18/2017,W,"2,907"
41310,Paulina,4/19/2017,W,"2,841"
41310,Paulina,4/20/2017,W,"2,905"
41310,Paulina,4/21/2017,W,"2,875"
41310,Paulina,4/22/2017,A,"1,622"
41310,Paulina,4/23/2017,U,"1,041"
41310,Paulina,4/24/2017,W,"2,670"
41310,Paulina,4/25/2017,W,"2,790"
41310,Paulina,4/26/2017,W,"2,885"
41310,Paulina,4/27/2017,W,"2,834"
41310,Paulina,4/28/2017,W,"2,790"
41310,Paulina,4/29/2017,A,"1,210"
41310,Paulina,4/30/2017,U,879
41320,Belmont-North Main,4/1/2017,A,"9,972"
41320,Belmont-North Main,4/2/2017,U,"7,456"
41320,Belmont-North Main,4/3/2017,W,"11,691"
41320,Belmont-North Main,4/4/2017,W,"12,288"
41320,Belmont-North Main,4/5/2017,W,"11,653"
41320,Belmont-North Main,4/6/2017,W,"12,775"
41320,Belmont-North Main,4/7/2017,W,"12,939"
41320,Belmont-North Main,4/8/2017,A,"10,009"
41320,Belmont-North Main,4/9/2017,U,"7,612"
41320,Belmont-North Main,4/10/2017,W,"11,492"
41320,Belmont-North Main,4/11/2017,W,"11,849"
41320,Belmont-North Main,4/12/2017,W,"12,548"
41320,Belmont-North Main,4/13/2017,W,"12,826"
41320,Belmont-North Main,4/14/2017,W,"12,423"
41320,Belmont-North Main,4/15/2017,A,"10,015"
41320,Belmont-North Main,4/16/2017,U,"6,082"
41320,Belmont-North Main,4/17/2017,W,"11,682"
41320,Belmont-North Main,4/18/2017,W,"12,723"
41320,Belmont-North Main,4/19/2017,W,"12,438"
41320,Belmont-North Main,4/20/2017,W,"12,702"
41320,Belmont-North Main,4/21/2017,W,"12,914"
41320,Belmont-North Main,4/22/2017,A,"10,126"
41320,Belmont-North Main,4/23/2017,U,"7,589"
41320,Belmont-North Main,4/24/2017,W,"11,723"
41320,Belmont-North Main,4/25/2017,W,"12,353"
41320,Belmont-North Main,4/26/2017,W,"12,434"
41320,Belmont-North Main,4/27/2017,W,"12,071"
41320,Belmont-North Main,4/28/2017,W,"12,399"
41320,Belmont-North Main,4/29/2017,A,"7,593"
41320,Belmont-North Main,4/30/2017,U,"5,740"
41330,Montrose-O'Hare,4/1/2017,A,"1,199"
41330,Montrose-O'Hare,4/2/2017,U,938
41330,Montrose-O'Hare,4/3/2017,W,"2,494"
41330,Montrose-O'Hare,4/4/2017,W,"2,624"
41330,Montrose-O'Hare,4/5/2017,W,"2,592"
41330,Montrose-O'Hare,4/6/2017,W,"2,665"
41330,Montrose-O'Hare,4/7/2017,W,"2,529"
41330,Montrose-O'Hare,4/8/2017,A,"1,207"
41330,Montrose-O'Hare,4/9/2017,U,911
41330,Montrose-O'Hare,4/10/2017,W,"2,289"
41330,Montrose-O'Hare,4/11/2017,W,"2,411"
41330,Montrose-O'Hare,4/12/2017,W,"2,446"
41330,Montrose-O'Hare,4/13/2017,W,"2,457"
41330,Montrose-O'Hare,4/14/2017,W,"2,070"
41330,Montrose-O'Hare,4/15/2017,A,"1,186"
41330,Montrose-O'Hare,4/16/2017,U,813
41330,Montrose-O'Hare,4/17/2017,W,"2,568"
41330,Montrose-O'Hare,4/18/2017,W,"2,680"
41330,Montrose-O'Hare,4/19/2017,W,"2,624"
41330,Montrose-O'Hare,4/20/2017,W,"2,660"
41330,Montrose-O'Hare,4/21/2017,W,"2,507"
41330,Montrose-O'Hare,4/22/2017,A,"1,334"
41330,Montrose-O'Hare,4/23/2017,U,952
41330,Montrose-O'Hare,4/24/2017,W,"2,654"
41330,Montrose-O'Hare,4/25/2017,W,"2,694"
41330,Montrose-O'Hare,4/26/2017,W,"2,668"
41330,Montrose-O'Hare,4/27/2017,W,"2,660"
41330,Montrose-O'Hare,4/28/2017,W,"2,485"
41330,Montrose-O'Hare,4/29/2017,A,"1,106"
41330,Montrose-O'Hare,4/30/2017,U,777
41340,LaSalle,4/1/2017,A,"1,306"
41340,LaSalle,4/2/2017,U,"1,245"
41340,LaSalle,4/3/2017,W,"3,390"
41340,LaSalle,4/4/2017,W,"3,513"
41340,LaSalle,4/5/2017,W,"3,424"
41340,LaSalle,4/6/2017,W,"3,512"
41340,LaSalle,4/7/2017,W,"3,028"
41340,LaSalle,4/8/2017,A,"1,330"
41340,LaSalle,4/9/2017,U,"1,063"
41340,LaSalle,4/10/2017,W,"3,091"
41340,LaSalle,4/11/2017,W,"3,205"
41340,LaSalle,4/12/2017,W,"3,213"
41340,LaSalle,4/13/2017,W,"3,281"
41340,LaSalle,4/14/2017,W,"2,498"
41340,LaSalle,4/15/2017,A,"1,234"
41340,LaSalle,4/16/2017,U,963
41340,LaSalle,4/17/2017,W,"3,282"
41340,LaSalle,4/18/2017,W,"3,420"
41340,LaSalle,4/19/2017,W,"3,385"
41340,LaSalle,4/20/2017,W,"3,364"
41340,LaSalle,4/21/2017,W,"3,342"
41340,LaSalle,4/22/2017,A,"1,804"
41340,LaSalle,4/23/2017,U,"1,066"
41340,LaSalle,4/24/2017,W,"3,373"
41340,LaSalle,4/25/2017,W,"3,461"
41340,LaSalle,4/26/2017,W,"3,597"
41340,LaSalle,4/27/2017,W,"3,592"
41340,LaSalle,4/28/2017,W,"3,328"
41340,LaSalle,4/29/2017,A,"1,161"
41340,LaSalle,4/30/2017,U,889
41350,Oak Park-Lake,4/1/2017,A,719
41350,Oak Park-Lake,4/2/2017,U,531
41350,Oak Park-Lake,4/3/2017,W,"1,513"
41350,Oak Park-Lake,4/4/2017,W,"1,680"
41350,Oak Park-Lake,4/5/2017,W,"1,519"
41350,Oak Park-Lake,4/6/2017,W,"1,615"
41350,Oak Park-Lake,4/7/2017,W,"1,593"
41350,Oak Park-Lake,4/8/2017,A,906
41350,Oak Park-Lake,4/9/2017,U,563
41350,Oak Park-Lake,4/10/2017,W,"1,550"
41350,Oak Park-Lake,4/11/2017,W,"1,616"
41350,Oak Park-Lake,4/12/2017,W,"1,700"
41350,Oak Park-Lake,4/13/2017,W,"1,583"
41350,Oak Park-Lake,4/14/2017,W,"1,464"
41350,Oak Park-Lake,4/15/2017,A,904
41350,Oak Park-Lake,4/16/2017,U,450
